borrower_id,borrower_type,loan_amount,emi_amount,avg_monthly_income,month1_balance,month1_income,month1_paid,month2_balance,month2_income,month2_paid,month3_balance,month3_income,month3_paid,month4_balance,month4_income,month4_paid,month5_balance,month5_income,month5_paid,month6_balance,month6_income,month6_paid,defaulted,actual_default_late_period,predicted_default,default_probability,pilot_health_score,pilot_risk_bucket,prediction_result
B1491,salaried,98836,4722.89,41216,38620.76,43342.84,True,33387.24,46109.97,True,26901.77,38696.79,True,8848.26,35894.7,True,1257.27,23231.67,False,10471.9,20256.79,False,True,True,True,0.9999,0.01,Red,Correctly Predicted Default
B1492,salaried,154324,7439.67,24350,12380.64,23720.6,True,12653.62,23927.17,True,13756.57,24124.17,True,13567.51,24473.98,True,13866.55,24845.02,True,14611.47,24893.18,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1493,small_trader,115082,4241.08,39820,24064.9,40815.33,True,19679.07,29631.49,True,13943.36,32417.51,True,6095.28,29409.98,False,1175.79,21493.16,False,6081.65,22554.34,True,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B1494,farmer,183292,5775.99,73106,58824.19,72024.32,True,58437.59,71691.95,True,60469.36,71463.78,True,61980.37,72678.66,True,59761.12,73421.59,True,61780.52,72448.31,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1495,gig_worker,153773,4665.18,34786,17935.83,33707.34,True,18944.45,35516.25,True,19208.66,35909.08,True,18783.68,37234.88,True,20372.03,39590.96,True,19405.94,40192.19,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1496,salaried,113825,3755.31,58967,50883.61,56915.16,True,45017.92,44507.77,True,24581.32,26369.48,True,16803.2,31446.64,True,3356.18,24388.9,False,8478.07,28096.18,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B1497,small_trader,88353,3258.15,67460,52035.58,68578.37,True,52899.86,70318.7,True,51232.79,71632.86,True,49044.44,68884.3,True,51625.66,71121.92,True,50199.94,72345.79,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1498,farmer,26465,1190.92,27929,21791.98,28008.85,True,22637.65,27484.79,True,22872.15,26927.21,True,22594.5,26691.04,True,25482.45,26080.6,True,24882.32,25807.41,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1499,farmer,81655,3831.14,36835,21311.58,35616.25,True,21327.46,36054.12,True,19856.51,37236.79,True,19136.75,38774.64,True,19227.61,38065.17,True,18332.15,39076.11,True,False,False,False,0.0006,99.94,Green,Correctly Cleared
B1500,small_trader,138020,4560.86,14038,8752.15,14503.08,True,8917.65,13949.68,True,8073.86,13924.63,True,8054.77,13467.82,True,7927.34,13801.89,True,7541.96,13592.19,True,False,False,False,0.0053,99.47,Green,Correctly Cleared
B1501,gig_worker,137240,6548.66,79410,42945.27,79056.66,True,41662.98,78977.86,True,40526.66,76689.57,True,42114.7,74723.81,True,38239.91,70910.34,True,38680.09,71413.63,True,False,False,False,0.0013,99.87,Green,Correctly Cleared
B1502,salaried,12205,516.08,41314,30675.75,40239.21,True,32780.41,38490.34,True,31495.55,38876.99,True,33698.22,37843.59,True,35155.19,38205.62,True,35027.38,36946.82,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B1503,farmer,102965,4339.35,33342,18977.08,34687.41,True,19766.5,36209.9,True,19488.12,36542.38,True,20564.55,39903.06,True,21514.37,39541.58,True,22436.4,41426.65,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1504,farmer,56567,2355.76,60529,33589.94,63078.53,True,34131.42,65919.64,True,33175.17,67691.58,True,35267.1,69595.61,True,34983.09,73371.7,True,34441.53,75090.95,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1505,small_trader,22542,868.85,30267,21542.54,30063.51,True,21058.15,31295.85,True,20188.06,32749.27,True,20118.92,33587.18,True,17863.68,34833.88,True,18061.44,35350.41,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B1506,farmer,160913,5182.16,40061,27518.53,38755.44,True,28925.01,39075.71,True,28242.38,38309.72,True,28653.01,38373.53,True,27364.6,38903.01,True,27825.42,37805.59,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1507,salaried,50671,1644.98,39178,22030.92,40013.32,True,22133.17,41199.37,True,23072.93,41076.74,True,22882.99,43674.13,True,24052.13,44815.71,True,24843.24,45677.69,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1508,gig_worker,124118,5365.91,58587,26678.19,58340.09,True,28031.15,58930.13,True,27019.74,57456.63,True,28187.49,57856.7,True,28476.08,60279.35,True,28322.23,58834.24,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1509,gig_worker,147983,4709.13,58368,38117.9,55617.33,True,37591.07,55024.51,True,37739.61,54110.76,True,34454.29,55192.48,True,34074.43,55724.61,True,34700.25,54885.24,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B1510,small_trader,153439,7451.65,60379,41311.03,63372.52,True,40808.1,62137.44,True,38244.25,63874.21,True,36833.21,63139.09,True,36061.83,63043.3,True,35241.98,62285.79,True,False,False,False,0.0009,99.91,Green,Correctly Cleared
B1511,salaried,131907,4709.82,22565,15666.01,23394.35,True,11831.69,25672.66,True,12529.81,20301.28,True,5790.35,15204.59,False,743.56,10987.27,False,3458.75,12878.46,True,True,True,True,0.9989,0.11,Red,Correctly Predicted Default
B1512,small_trader,158434,6920.98,32978,28430.11,32932.52,True,27102.76,31811.42,True,25595.62,32002.05,True,26709.73,30968.94,True,24875.11,32108.56,True,23891.8,31083.05,True,False,False,False,0.0081,99.19,Green,Correctly Cleared
B1513,small_trader,14391,481.78,28393,26060.77,28994.73,True,26050.84,29340.79,True,27621.36,30133.48,True,27664.08,29939.17,True,28909.34,30548.23,True,30159.38,30712.15,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1514,gig_worker,199937,8273.62,62007,51267.28,60032.87,True,45091.27,63838.18,True,25744.76,51423.97,True,22988.47,16771.16,False,1600.32,26129.41,False,13709.5,27142.25,True,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B1515,salaried,139285,5152.45,33875,19242.19,32966.47,True,18555.4,33864.66,True,9233.99,27031.42,True,6593.17,13837.77,False,1148.82,21508.92,True,4928.46,14966.49,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B1516,salaried,100296,4143.43,19837,12495.54,19532.46,True,12578.88,20417.16,True,12519.66,20889.57,True,11133.87,22085.45,True,10963.71,22593.47,True,10406.1,23271.77,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1517,gig_worker,103567,3789.79,27983,23972.21,27632.52,True,24397.01,29100.84,True,25203.06,30075.46,True,26251.49,31371.29,True,26864.34,31506.37,True,27933.77,32895.45,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1518,farmer,174758,7818.04,68149,60220.58,70937.25,True,60223.15,74106.88,True,64117.1,73645.03,True,65497.03,73346.7,True,67781.11,74125.98,True,70673.55,76703.27,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1519,gig_worker,35310,1545.76,27855,14106.3,28943.73,True,14640.56,28846.62,True,14670.69,31332.05,True,14715.14,30394.72,True,14942.86,32478.28,True,15498.56,32421.65,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1520,salaried,111306,5554.83,10583,5304.61,10132.02,True,5375.76,10638.99,True,5638.96,10699.89,True,5428.4,10823.44,True,5494.47,11258.99,True,5556.95,11554.44,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1521,small_trader,98209,4446.28,21453,12957.34,20880.78,True,13521.52,20631.1,True,12851.49,20144.31,True,13605.94,20668.6,True,14093.68,20710.43,True,14511.4,19883.84,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B1522,small_trader,102064,4636.43,28222,14379.32,30065.82,True,13151.9,25457.28,True,7701.6,19945.09,True,4075.73,22453.11,False,913.03,13532.46,True,4214.36,13078.06,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B1523,salaried,17762,599.46,75010,35139.6,75064.5,True,35213.06,73453.33,True,35830.66,75932.44,True,35912.55,72077.64,True,35496.35,74579.6,True,38417.92,74536.12,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1524,gig_worker,160531,7733.02,18539,12647.92,17864.25,True,13589.28,17596.44,True,14069.11,17601.1,True,13394.66,17625.79,True,14346.46,17312.41,True,14952.52,16788.02,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1525,salaried,91226,3799.49,10907,6244.77,11739.71,True,4720.25,10575.88,True,2353.54,9412.34,True,2796.78,7418.75,False,399.13,3974.93,True,1370.82,5358.81,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B1526,salaried,80439,3038.01,59814,39649.28,61322.83,True,36375.47,63896.96,True,39852.61,63616.28,True,37668.15,66437.33,True,38421.43,68073.68,True,37735.76,69983.76,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B1527,farmer,96384,3114.91,31909,23572.31,32587.65,True,23652.45,32774.04,True,24128.42,32817.82,True,24594.42,34459.84,True,25006.64,33586.42,True,25086.7,34012.78,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1528,salaried,118556,5346.34,54249,35871.63,52662.41,True,34436.61,54234.55,True,34553.92,56034.65,True,34956.04,56401.93,True,33514.7,59171.46,True,33331.05,61411.93,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B1529,gig_worker,174651,7713.19,63001,38513.71,62842.99,True,40135.18,61394.57,True,40577.32,61512.34,True,43787.37,60381.52,True,45311.0,60947.45,True,45312.02,58743.3,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1530,farmer,82439,2983.93,24215,14308.95,23203.31,True,13590.38,22954.35,True,13708.24,23154.34,True,13554.39,23057.66,True,12940.4,23052.2,True,12672.28,23337.19,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B1531,farmer,78959,2877.44,11499,8714.33,11589.86,True,9137.48,11997.08,True,9039.76,12424.84,True,9457.09,12810.04,True,9983.03,13039.37,True,10388.11,13453.23,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1532,small_trader,57774,1933.06,8021,3533.19,7833.1,True,2521.78,6505.83,True,2292.97,5872.52,True,1500.77,6220.49,False,198.72,4903.18,False,827.13,4268.94,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B1533,small_trader,34932,1247.14,23586,12981.29,24677.64,True,12639.56,25958.36,True,12570.95,26370.81,True,11335.58,27332.19,True,11226.22,28763.16,True,11293.4,29612.96,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1534,farmer,20531,745.54,43028,30134.92,45625.52,True,27365.39,41617.19,True,19291.36,26982.9,True,12107.13,37035.32,True,994.88,31663.66,False,8583.56,13688.93,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B1535,small_trader,83025,2672.72,40177,34447.79,38617.73,True,32715.73,39572.58,True,32754.7,38858.38,True,33737.59,39933.81,True,32488.61,38259.2,True,30296.87,39219.8,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B1536,small_trader,63785,3098.56,60890,43933.22,58354.32,True,44350.69,58790.06,True,46542.29,59033.39,True,45584.8,61216.9,True,46040.51,60244.23,True,49731.27,61058.79,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1537,small_trader,151196,6054.87,76112,36311.02,76592.8,True,36230.5,79235.03,True,35013.3,79181.18,True,34315.29,84870.73,True,33595.94,84960.45,True,31531.43,85744.02,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1538,salaried,178757,6606.14,34181,24727.84,35640.78,True,25533.42,36661.69,True,25689.73,37413.65,True,25553.88,39363.39,True,27242.22,40265.78,True,27663.03,41651.7,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1539,gig_worker,109835,4515.72,18681,13437.77,19211.16,True,13573.41,19783.59,True,13219.18,20661.92,True,12963.08,21487.73,True,13335.61,22209.31,True,13233.96,22968.55,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B1540,small_trader,190506,7845.31,63825,57512.62,64368.8,True,53075.43,64556.74,True,56410.25,67795.58,True,54936.88,69058.79,True,55437.26,69797.24,True,55859.5,72833.25,True,False,False,False,0.0005,99.95,Green,Correctly Cleared
B1541,gig_worker,28137,952.6,60734,51201.13,62382.99,True,49362.18,69043.59,True,38286.97,48564.99,True,14233.82,54146.52,False,2982.72,31606.76,False,10843.21,31348.12,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B1542,gig_worker,97709,4871.32,66778,48298.32,67068.93,True,45533.15,67700.66,True,43586.24,67285.25,True,42474.96,65874.13,True,43552.16,66548.14,True,41650.25,66691.13,True,False,False,False,0.0057,99.43,Green,Correctly Cleared
B1543,gig_worker,105644,4161.2,37398,26667.22,38663.43,True,27407.94,37939.21,True,24810.53,37492.65,True,24516.09,36922.26,True,23873.69,37321.7,True,22908.22,35625.22,True,False,False,False,0.0052,99.48,Green,Correctly Cleared
B1544,gig_worker,49796,1719.83,41263,35202.6,42274.78,True,38026.93,42242.07,True,33944.25,42977.5,True,35119.63,45180.46,True,37931.34,45770.6,True,38362.55,45448.42,True,False,False,False,0.0019,99.81,Green,Correctly Cleared
B1545,salaried,22010,932.16,54788,47593.4,57198.26,True,48322.26,59021.68,True,49380.83,56924.93,True,50174.62,59012.36,True,51836.39,58934.01,True,51781.78,58941.6,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1546,small_trader,117927,5662.34,29394,24996.09,28456.36,True,24614.1,28625.17,True,25371.72,27277.96,True,23765.22,27963.68,True,22328.41,26833.53,True,23441.41,25920.27,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B1547,salaried,169054,5075.92,73391,34721.56,72831.21,True,32866.78,73281.37,True,35260.47,71368.01,True,32919.06,69313.94,True,31332.0,68412.53,True,32195.59,66600.53,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1548,small_trader,163116,5130.8,57481,47705.93,57889.61,True,46256.16,58163.3,True,49936.39,60090.68,True,49735.59,60877.52,True,52004.67,61307.18,True,54503.79,62717.29,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1549,farmer,23026,1047.98,21006,14341.25,21714.48,True,13579.52,21190.02,True,13779.44,20928.95,True,12979.69,20547.71,True,12690.83,20449.76,True,12530.99,20522.64,True,False,False,False,0.0005,99.95,Green,Correctly Cleared
B1550,small_trader,61005,2304.71,71673,58956.86,72352.41,True,58357.16,75645.39,True,59134.91,76447.66,True,59673.57,79511.85,True,57359.17,81022.67,True,59795.46,83047.16,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1551,small_trader,54939,2232.14,56895,31123.27,55563.51,True,30755.65,57866.87,True,29048.34,61115.89,True,27429.6,63342.49,True,28273.09,64263.75,True,26242.62,65730.72,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B1552,small_trader,134819,6291.55,37203,23584.58,37260.38,True,24932.3,36930.73,True,26043.78,37020.18,True,26614.95,36059.26,True,25964.03,37177.85,True,27415.65,37715.01,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1553,salaried,101199,4333.64,16417,11765.18,17924.75,True,10211.01,15164.32,True,4727.25,10132.97,True,3726.51,10351.6,False,792.04,7451.85,False,2535.01,6089.74,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B1554,salaried,167743,5411.36,64447,46290.55,63456.81,True,47273.24,66735.05,True,42071.71,64892.62,True,39781.13,66322.23,True,40687.68,65777.19,True,37882.96,66724.16,True,False,False,False,0.0056,99.44,Green,Correctly Cleared
B1555,farmer,19793,800.71,63749,46513.94,64590.12,True,46182.71,63717.19,True,43747.06,62380.56,True,43756.03,60922.98,True,42500.19,59346.19,True,42087.73,59459.39,True,False,False,False,0.0011,99.89,Green,Correctly Cleared
B1556,small_trader,178891,8301.07,27093,15247.36,25949.5,True,15196.62,26089.11,True,15890.41,26723.21,True,15853.95,26852.99,True,16137.61,28137.46,True,16872.56,28298.77,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1557,farmer,160377,6636.68,52405,31933.13,51065.9,True,33094.6,50454.29,True,32874.34,51718.95,True,34612.66,52068.93,True,34606.52,52429.47,True,34602.25,52394.04,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1558,small_trader,178616,5701.61,33190,24921.78,34765.48,True,24657.29,36080.37,True,25179.36,36247.89,True,23523.67,37043.21,True,24895.68,38604.98,True,23504.79,39890.04,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1559,gig_worker,137804,6490.35,22892,18068.74,23541.76,True,17856.3,23698.87,True,17490.51,25717.62,True,18188.09,25886.47,True,18071.0,26124.54,True,17341.19,27309.91,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B1560,farmer,153536,5333.72,16500,13469.23,16155.99,True,12736.65,16816.48,True,12422.28,17122.38,True,12515.28,17653.13,True,11687.28,18519.65,True,11022.83,18756.77,True,False,False,False,0.0014,99.86,Green,Correctly Cleared
B1561,salaried,195574,8095.75,65960,32457.56,65823.13,True,33782.21,66701.42,True,35288.06,69751.47,True,35326.7,69754.37,True,36917.45,71522.74,True,36975.06,73457.62,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1562,farmer,104451,3921.43,38504,24733.28,38738.89,True,23331.92,38412.52,True,22570.18,37804.28,True,22879.19,37216.61,True,20478.51,36641.78,True,20735.49,36213.9,True,False,False,False,0.0019,99.81,Green,Correctly Cleared
B1563,small_trader,68831,2276.67,23307,15385.84,22901.49,True,14726.44,22204.84,True,15535.68,22312.13,True,15027.31,21225.46,True,14656.5,21852.41,True,14207.57,20859.92,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1564,farmer,176450,6076.3,34649,30502.92,35818.8,True,30550.32,37172.76,True,31291.71,38684.13,True,33281.39,39966.46,True,32204.54,40649.58,True,33171.0,41946.66,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1565,salaried,176961,8464.88,34684,18305.33,35750.63,True,18928.08,35589.51,True,18023.36,36714.88,True,17457.76,38359.07,True,16655.73,37281.37,True,17133.0,38707.46,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1566,farmer,14482,490.92,11271,7399.72,10955.37,True,6394.52,10094.5,True,4292.09,7894.13,True,3165.25,5312.66,False,405.59,5492.65,True,1797.55,3780.8,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B1567,farmer,14471,642.04,57838,50496.3,59096.3,True,51249.05,61178.17,True,48641.74,62177.25,True,48143.08,63360.89,True,48588.13,65276.21,True,47591.72,67063.25,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B1568,farmer,41559,1318.85,72680,43140.97,70489.75,True,45508.67,73019.57,True,44405.36,75244.68,True,46731.2,79822.68,True,49371.65,81936.4,True,48853.51,84554.11,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1569,gig_worker,152641,6399.68,39434,32340.42,37548.55,True,32691.19,38755.65,True,32841.97,39483.19,True,31562.02,40878.85,True,31312.63,42271.29,True,31877.14,43225.43,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B1570,salaried,195259,8897.59,73817,45272.05,75166.43,True,46529.26,76094.37,True,48219.8,76394.88,True,48134.82,78686.34,True,49892.18,80257.81,True,51632.26,81244.38,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1571,salaried,80859,3164.25,13320,10060.18,13497.77,True,10106.34,13768.24,True,10687.83,13840.09,True,11441.9,14231.82,True,11582.9,14696.41,True,12054.4,14755.67,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1572,small_trader,191308,9489.66,66999,42071.27,67819.62,True,43874.39,67058.5,True,44554.99,65940.59,True,43176.07,63286.33,True,42929.26,65055.11,True,43713.74,63095.85,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B1573,gig_worker,12134,455.35,48334,42397.4,50517.42,True,43970.68,51458.99,True,43779.93,54283.0,True,44497.5,53999.0,True,45393.18,55159.39,True,46256.73,55989.99,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
